-2.908590, 0.369438
-2.907590, 0.368814
-2.906590, 0.368190
-2.905590, 0.367565
-2.904590, 0.366939
-2.903590, 0.366313
-2.902590, 0.365687
-2.901590, 0.365059
-2.900590, 0.364432
-2.899590, 0.363804
-2.898590, 0.363174
-2.897590, 0.362545
-2.896590, 0.361915
-2.895590, 0.361284
-2.894590, 0.360653
-2.893590, 0.360022
-2.892590, 0.359389
-2.891590, 0.358756
-2.890590, 0.358123
-2.889590, 0.357489
-2.888590, 0.356854
-2.887590, 0.356219
-2.886590, 0.355583
-2.885590, 0.354947
-2.884590, 0.354310
-2.883590, 0.353673
-2.882590, 0.353035
-2.881590, 0.352396
-2.880590, 0.351757
-2.879590, 0.351117
-2.878590, 0.350477
-2.877590, 0.349836
-2.876590, 0.349195
-2.875590, 0.348553
-2.874590, 0.347910
-2.873590, 0.347267
-2.872590, 0.346623
-2.871590, 0.345979
-2.870590, 0.345334
-2.869590, 0.344688
-2.868590, 0.344042
-2.867590, 0.343395
-2.866590, 0.342748
-2.865590, 0.342100
-2.864590, 0.341452
-2.863590, 0.340803
-2.862590, 0.340153
-2.861590, 0.339503
-2.860590, 0.338853
-2.859590, 0.338201
-2.858590, 0.337549
-2.857590, 0.336897
-2.856590, 0.336244
-2.855590, 0.335590
-2.854590, 0.334936
-2.853590, 0.334281
-2.852590, 0.333626
-2.851590, 0.332970
-2.850590, 0.332313
-2.849590, 0.331656
-2.848590, 0.330999
-2.847590, 0.330340
-2.846590, 0.329682
-2.845590, 0.329022
-2.844590, 0.328362
-2.843590, 0.327701
-2.842590, 0.327040
-2.841590, 0.326378
-2.840590, 0.325716
-2.839590, 0.325053
-2.838590, 0.324389
-2.837590, 0.323725
-2.836590, 0.323061
-2.835590, 0.322395
-2.834590, 0.321729
-2.833590, 0.321063
-2.832590, 0.320396
-2.831590, 0.319728
-2.830590, 0.319060
-2.829590, 0.318391
-2.828590, 0.317721
-2.827590, 0.317052
-2.826590, 0.316381
-2.825590, 0.315709
-2.824590, 0.315038
-2.823590, 0.314365
-2.822590, 0.313692
-2.821590, 0.313019
-2.820590, 0.312344
-2.819590, 0.311669
-2.818590, 0.310994
-2.817590, 0.310318
-2.816590, 0.309642
-2.815590, 0.308965
-2.814590, 0.308287
-2.813590, 0.307608
-2.812590, 0.306929
-2.811590, 0.306250
-2.810590, 0.305569
-2.809590, 0.304889
-2.808590, 0.304207
-2.807590, 0.303525
-2.806590, 0.302843
-2.805590, 0.302160
-2.804590, 0.301476
-2.803590, 0.300792
-2.802590, 0.300107
-2.801590, 0.299421
-2.800590, 0.298735
-2.799590, 0.298048
-2.798590, 0.297361
-2.797590, 0.296673
-2.796590, 0.295984
-2.795590, 0.295295
-2.794590, 0.294605
-2.793590, 0.293915
-2.792590, 0.293224
-2.791590, 0.292532
-2.790590, 0.291840
-2.789590, 0.291147
-2.788590, 0.290454
-2.787590, 0.289760
-2.786590, 0.289065
-2.785590, 0.288370
-2.784590, 0.287674
-2.783590, 0.286978
-2.782590, 0.286281
-2.781590, 0.285583
-2.780590, 0.284885
-2.779590, 0.284186
-2.778590, 0.283486
-2.777590, 0.282786
-2.776590, 0.282086
-2.775590, 0.281384
-2.774590, 0.280682
-2.773590, 0.279980
-2.772590, 0.279277
-2.771590, 0.278573
-2.770590, 0.277869
-2.769590, 0.277164
-2.768590, 0.276458
-2.767590, 0.275752
-2.766590, 0.275045
-2.765590, 0.274338
-2.764590, 0.273630
-2.763590, 0.272921
-2.762590, 0.272212
-2.761590, 0.271502
-2.760590, 0.270791
-2.759590, 0.270080
-2.758590, 0.269369
-2.757590, 0.268656
-2.756590, 0.267943
-2.755590, 0.267230
-2.754590, 0.266515
-2.753590, 0.265800
-2.752590, 0.265085
-2.751590, 0.264369
-2.750590, 0.263652
-2.749590, 0.262935
-2.748590, 0.262217
-2.747590, 0.261499
-2.746590, 0.260780
-2.745590, 0.260060
-2.744590, 0.259339
-2.743590, 0.258618
-2.742590, 0.257897
-2.741590, 0.257174
-2.740590, 0.256452
-2.739590, 0.255728
-2.738590, 0.255004
-2.737590, 0.254279
-2.736590, 0.253554
-2.735590, 0.252828
-2.734590, 0.252101
-2.733590, 0.251374
-2.732590, 0.250646
-2.731590, 0.249917
-2.730590, 0.249188
-2.729590, 0.248458
-2.728590, 0.247728
-2.727590, 0.246997
-2.726590, 0.246265
-2.725590, 0.245533
-2.724590, 0.244800
-2.723590, 0.244067
-2.722590, 0.243333
-2.721590, 0.242598
-2.720590, 0.241862
-2.719590, 0.241126
-2.718590, 0.240389
-2.717590, 0.239652
-2.716590, 0.238914
-2.715590, 0.238175
-2.714590, 0.237436
-2.713590, 0.236697
-2.712590, 0.235956
-2.711590, 0.235215
-2.710590, 0.234473
-2.709590, 0.233731
-2.708590, 0.232988
-2.707590, 0.232244
-2.706590, 0.231500
-2.705590, 0.230755
-2.704590, 0.230009
-2.703590, 0.229263
-2.702590, 0.228516
-2.701590, 0.227769
-2.700590, 0.227020
-2.699590, 0.226272
-2.698590, 0.225522
-2.697590, 0.224772
-2.696590, 0.224022
-2.695590, 0.223270
-2.694590, 0.222518
-2.693590, 0.221766
-2.692590, 0.221013
-2.691590, 0.220258
-2.690590, 0.219504
-2.689590, 0.218749
-2.688590, 0.217993
-2.687590, 0.217236
-2.686590, 0.216480
-2.685590, 0.215722
-2.684590, 0.214963
-2.683590, 0.214204
-2.682590, 0.213444
-2.681590, 0.212684
-2.680590, 0.211923
-2.679590, 0.211161
-2.678590, 0.210399
-2.677590, 0.209637
-2.676590, 0.208873
-2.675590, 0.208109
-2.674590, 0.207344
-2.673590, 0.206578
-2.672590, 0.205812
-2.671590, 0.205045
-2.670590, 0.204278
-2.669590, 0.203510
-2.668590, 0.202741
-2.667590, 0.201971
-2.666590, 0.201201
-2.665590, 0.200431
-2.664590, 0.199659
-2.663590, 0.198887
-2.662590, 0.198115
-2.661590, 0.197341
-2.660590, 0.196567
-2.659590, 0.195793
-2.658590, 0.195017
-2.657590, 0.194241
-2.656590, 0.193465
-2.655590, 0.192687
-2.654590, 0.191909
-2.653590, 0.191131
-2.652590, 0.190352
-2.651590, 0.189572
-2.650590, 0.188791
-2.649590, 0.188010
-2.648590, 0.187228
-2.647590, 0.186446
-2.646590, 0.185662
-2.645590, 0.184878
-2.644590, 0.184094
-2.643590, 0.183309
-2.642590, 0.182523
-2.641590, 0.181736
-2.640590, 0.180949
-2.639590, 0.180161
-2.638590, 0.179373
-2.637590, 0.178584
-2.636590, 0.177794
-2.635590, 0.177003
-2.634590, 0.176212
-2.633590, 0.175420
-2.632590, 0.174628
-2.631590, 0.173835
-2.630590, 0.173041
-2.629590, 0.172247
-2.628590, 0.171451
-2.627590, 0.170655
-2.626590, 0.169859
-2.625590, 0.169062
-2.624590, 0.168264
-2.623590, 0.167465
-2.622590, 0.166666
-2.621590, 0.165866
-2.620590, 0.165066
-2.619590, 0.164264
-2.618590, 0.163463
-2.617590, 0.162660
-2.616590, 0.161857
-2.615590, 0.161053
-2.614590, 0.160249
-2.613590, 0.159443
-2.612590, 0.158637
-2.611590, 0.157831
-2.610590, 0.157023
-2.609590, 0.156216
-2.608590, 0.155407
-2.607590, 0.154598
-2.606590, 0.153788
-2.605590, 0.152977
-2.604590, 0.152166
-2.603590, 0.151354
-2.602590, 0.150541
-2.601590, 0.149728
-2.600590, 0.148914
-2.599590, 0.148099
-2.598590, 0.147283
-2.597590, 0.146467
-2.596590, 0.145651
-2.595590, 0.144833
-2.594590, 0.144015
-2.593590, 0.143196
-2.592590, 0.142377
-2.591590, 0.141557
-2.590590, 0.140736
-2.589590, 0.139914
-2.588590, 0.139092
-2.587590, 0.138269
-2.586590, 0.137445
-2.585590, 0.136621
-2.584590, 0.135796
-2.583590, 0.134970
-2.582590, 0.134144
-2.581590, 0.133317
-2.580590, 0.132489
-2.579590, 0.131661
-2.578590, 0.130832
-2.577590, 0.130002
-2.576590, 0.129171
-2.575590, 0.128340
-2.574590, 0.127508
-2.573590, 0.126676
-2.572590, 0.125843
-2.571590, 0.125008
-2.570590, 0.124174
-2.569590, 0.123339
-2.568590, 0.122502
-2.567590, 0.121666
-2.566590, 0.120829
-2.565590, 0.119990
-2.564590, 0.119151
-2.563590, 0.118312
-2.562590, 0.117472
-2.561590, 0.116631
-2.560590, 0.115789
-2.559590, 0.114947
-2.558590, 0.114104
-2.557590, 0.113260
-2.556590, 0.112416
-2.555590, 0.111571
-2.554590, 0.110725
-2.553590, 0.109878
-2.552590, 0.109031
-2.551590, 0.108183
-2.550590, 0.107334
-2.549590, 0.106485
-2.548590, 0.105635
-2.547590, 0.104784
-2.546590, 0.103933
-2.545590, 0.103081
-2.544590, 0.102228
-2.543590, 0.101374
-2.542590, 0.100520
-2.541590, 0.099665
-2.540590, 0.098810
-2.539590, 0.097953
-2.538590, 0.097096
-2.537590, 0.096238
-2.536590, 0.095380
-2.535590, 0.094521
-2.534590, 0.093661
-2.533590, 0.092800
-2.532590, 0.091939
-2.531590, 0.091077
-2.530590, 0.090214
-2.529590, 0.089350
-2.528590, 0.088486
-2.527590, 0.087621
-2.526590, 0.086756
-2.525590, 0.085889
-2.524590, 0.085022
-2.523590, 0.084154
-2.522590, 0.083286
-2.521590, 0.082417
-2.520590, 0.081547
-2.519590, 0.080676
-2.518590, 0.079805
-2.517590, 0.078933
-2.516590, 0.078060
-2.515590, 0.077187
-2.514590, 0.076312
-2.513590, 0.075437
-2.512590, 0.074562
-2.511590, 0.073685
-2.510590, 0.072808
-2.509590, 0.071931
-2.508590, 0.071052
-2.507590, 0.070173
-2.506590, 0.069293
-2.505590, 0.068412
-2.504590, 0.067530
-2.503590, 0.066648
-2.502590, 0.065765
-2.501590, 0.064882
-2.500590, 0.063997
-2.499590, 0.063112
-2.498590, 0.062226
-2.497590, 0.061340
-2.496590, 0.060453
-2.495590, 0.059565
-2.494590, 0.058676
-2.493590, 0.057786
-2.492590, 0.056896
-2.491590, 0.056006
-2.490590, 0.055114
-2.489590, 0.054221
-2.488590, 0.053328
-2.487590, 0.052434
-2.486590, 0.051540
-2.485590, 0.050645
-2.484590, 0.049748
-2.483590, 0.048852
-2.482590, 0.047954
-2.481590, 0.047056
-2.480590, 0.046157
-2.479590, 0.045257
-2.478590, 0.044357
-2.477590, 0.043456
-2.476590, 0.042554
-2.475590, 0.041651
-2.474590, 0.040747
-2.473590, 0.039844
-2.472590, 0.038938
-2.471590, 0.038033
-2.470590, 0.037127
-2.469590, 0.036219
-2.468590, 0.035311
-2.467590, 0.034403
-2.466590, 0.033493
-2.465590, 0.032583
-2.464590, 0.031673
-2.463590, 0.030761
